date,dtwexbgs,exy,dxy_exy_ratio,exy_dxy_ratio,dxy_exy_spread,dxy_exy_momentum,exy_dxy_momentum
2015-01-05,103.4976,83.90669575432119,1.2334843968000002,0.8107115117096549,19.590904245678814,-0.01073260795494868,0.010849046517910521
2015-01-06,103.2938,83.78016085790885,1.2329147968,0.8110860560644381,19.51363914209115,-0.011189433114610847,0.01131605333654151
2015-01-07,103.6316,84.60236886632826,1.224925512,0.8163761716149153,19.029231133671743,-0.017580615650217513,0.017895224717958236
2015-01-08,103.2799,84.66683600033866,1.2198388989,0.8197803832143395,18.613063999661335,-0.018624171607460993,0.018977613946296934
2015-01-09,103.1213,84.53085376162299,1.219924979,0.8197225380364968,18.590446238377012,-0.014395028023322043,0.014605271313163248
2015-01-12,103.2372,84.51656524678836,1.2215025504,0.8186638658040741,18.72063475321164,-0.013120472421744855,0.013294907894119357
2015-01-13,103.27,84.89685032685288,1.2164173299999999,0.8220862818519695,18.37314967314711,-0.0161428331353074,0.01640769989687696
2015-01-14,103.0903,84.70269354565475,1.2170840818,0.8216359206021784,18.387606454345246,-0.013295924166164763,0.013475087913190853
2015-01-15,103.0829,86.22176237282291,1.1955554741999999,0.836431283683549,16.861137627177087,-0.030301625624873152,0.031248506159865963
2015-01-16,103.2189,86.82816705739343,1.1887720712999998,0.841204150183672,16.390732942606576,-0.029514807509372964,0.030412424360259482
2015-01-19,103.2189,86.82816705739343,1.1887720712999998,0.841204150183672,16.390732942606576,-0.0254679758351819,0.026133544310160683
2015-01-20,103.5233,86.51267410675665,1.1966258247,0.8356831177788637,17.010625893243358,-0.019098841896900032,0.01947070990703481
2015-01-21,103.7858,86.32596685082872,1.2022547072,0.8317705008857543,17.459833149171274,-0.01575751372250267,0.016009788179434548
2015-01-22,103.9271,87.61170492377782,1.1862239194,0.8430111580499968,16.315395076222174,-0.024821588656583793,0.02545338203538483
2015-01-23,104.3676,88.66034222892101,1.1771621603999998,0.8495006326572712,15.707257771078986,-0.03280128464169696,0.033913697486193994
2015-01-26,104.4818,88.57395925597874,1.1795995220000002,0.8477453418296653,15.907840744021271,-0.013346057581039128,0.013526584152006471
2015-01-27,104.1646,87.95074758135443,1.184351502,0.8443439285645453,16.21385241864556,-0.003718601241334496,0.0037324808492538164
2015-01-28,104.4737,88.1678716275789,1.1849407054,0.8439240845071909,16.30582837242109,-0.003222960895951976,0.00323338195956957
2015-01-29,105.2763,88.4329678103997,1.1904644004000002,0.84000831916015,16.843332189600304,-0.005148998268982186,0.005175647669875216
2015-01-30,105.5884,88.57395925597874,1.192093036,0.8388607011374236,17.014440744021258,-0.008452178343860473,0.008524226627560028
2015-02-02,105.2058,88.20675663755844,1.1927181545999999,0.8384210436835083,16.999043362441554,0.005474712736601051,-0.005444903454310257
2015-02-03,104.6063,87.24480893386843,1.1989974106,0.8340301581632122,17.361491066131578,0.018549058859130163,-0.018211257177839446
2015-02-04,104.785,87.58101243650377,1.19643513,0.8358163137520043,17.203987563496227,0.014272308258870048,-0.014071475818333568
2015-02-05,104.4915,87.47375787263822,1.194546828,0.8371375458543348,17.017742127361785,0.00860836160783629,-0.00853489018682474
